73,73,73,73,73,73,80,80,80,80,73,73,73,73,73,73,70,70,80,80,80,80,80,80,80,80,80,80,80,80,70,73,73,74,74,74,74,74,74,74,74,74,73,73,73,73,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,66,66,66,66,70,70,70,70,70,70,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,80,80,80,80,80,80,80,80,73,73,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,66,66,66,66,70,70,70,70,70,70,70,70,82,82,80,80,80,80,70,70,70,70,66,66,66,66,66,66,55,55,60,60,70,70,73,73,73,73,70,70,60,60,55,55,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,70,70,66,66,66,66,55,55,55,55,55,55,60,60,60,60,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,60,60,66,66,66,66,63,63,63,63,65,65,65,65,65,65,62,62,67,67,67,67,67,67,67,67,68,68,68,68,68,68,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,68,68,68,68,68,68,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,74,79,79,79,79,79,74,74,68,68,68,68,65,65,65,65,74,74,74,74,74,74,74,74,74,74,68,68,65,65,65,65,60,60,60,60,60,60,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,68,68,68,74,74,74,74,74,74,73,73,73,73,73,73,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,73,73,73,73,73,73,79,79,80,80,80,80,80,80,80,80,80,80,80,80,79,79,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,79,79,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,74,74,79,79,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,80,80,80,80,73,73,73,73,73,73,73,73,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
73,73,73,73,73,73,80,80,80,80,73,73,73,73,73,73,70,70,80,80,80,80,80,80,80,80,80,80,80,80,70,70,73,74,74,74,74,74,74,74,74,73,73,73,73,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,66,66,66,66,70,70,70,70,70,70,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,80,80,80,80,80,80,80,80,73,73,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,66,66,66,66,70,70,70,70,70,70,70,70,82,82,80,80,80,80,70,70,70,70,66,66,66,66,66,60,55,55,60,60,70,70,73,73,73,73,70,70,60,60,55,55,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,70,70,66,66,66,66,55,55,55,55,55,55,60,60,60,60,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,60,60,66,66,66,66,63,63,63,63,65,65,65,65,65,65,67,62,67,67,67,67,65,67,65,65,68,68,68,68,68,68,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,68,68,68,68,68,68,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,74,79,79,79,79,79,74,74,68,68,68,68,65,65,65,65,74,74,74,74,74,74,74,74,74,74,68,68,65,65,65,65,65,60,60,60,60,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,68,68,68,74,74,74,74,74,74,73,73,73,73,73,73,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,73,73,73,73,73,73,79,79,80,80,80,80,80,80,80,80,80,80,80,80,79,79,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,79,80,80,80,80,80,79,80,79,80,79,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,74,74,79,79,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,80,80,80,80,73,73,73,73,73,73,73,73,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
73,73,73,73,73,73,80,80,80,80,73,73,73,73,73,73,70,70,73,73,80,80,80,80,80,80,80,80,70,70,70,70,70,73,73,73,73,73,73,73,73,70,70,70,70,66,66,66,70,70,70,70,70,70,70,70,70,70,66,70,66,70,66,66,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,50,50,50,66,66,66,66,66,66,66,66,70,70,70,70,66,66,66,66,66,66,70,70,70,70,70,70,60,60,60,60,55,55,55,55,70,70,70,70,70,70,70,70,55,55,55,55,60,60,60,60,60,60,55,55,55,55,66,66,66,66,66,66,70,70,66,66,66,66,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,60,60,66,66,66,66,66,66,66,66,68,68,68,68,68,65,65,65,65,65,65,65,63,65,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,73,73,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,74,74,74,74,74,74,74,74,68,68,68,68,65,65,65,65,74,74,74,74,74,74,74,74,74,74,68,68,68,68,68,65,65,65,65,65,65,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,68,68,68,68,68,68,74,74,74,74,74,74,73,73,73,73,73,73,66,66,66,66,73,73,73,73,70,70,73,73,73,73,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,73,73,73,73,73,73,73,73,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,79,79,79,79,79,79,80,79,80,79,80,79,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,74,74,73,73,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,80,80,80,80,70,70,70,70,70,70,73,73,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
73,73,73,73,73,73,80,80,80,80,73,73,73,73,73,73,70,70,73,73,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,73,70,73,70,70,70,70,70,70,66,66,66,66,66,70,70,70,70,70,70,70,66,66,66,66,66,66,66,66,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,50,50,50,50,66,66,66,66,66,66,66,66,70,70,70,70,66,66,66,66,66,66,70,70,70,70,70,70,60,60,60,60,55,55,55,55,70,70,70,70,70,70,70,70,55,55,55,55,60,60,60,60,60,60,55,55,55,55,66,66,66,66,66,66,70,70,66,66,66,66,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,60,60,66,66,66,66,66,66,66,66,68,68,68,68,68,68,65,65,63,63,63,63,63,63,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,73,73,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,74,74,74,74,74,74,74,68,68,68,68,65,65,65,65,68,74,74,74,74,74,74,74,74,74,68,68,68,68,68,68,65,65,65,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,68,68,68,68,68,68,74,74,74,74,74,74,73,73,73,73,73,73,66,66,66,66,73,73,73,73,70,70,73,73,73,73,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,73,73,73,73,73,73,73,73,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,79,79,79,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,74,74,73,73,80,80,80,80,80,80,80,80,80,80,79,79,79,79,79,79,80,80,80,80,70,70,70,70,70,70,73,73,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
70,70,70,70,70,70,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,73,73,70,70,70,70,70,70,66,66,66,66,66,70,66,70,66,66,66,66,66,66,50,50,50,66,66,66,66,66,66,66,66,66,50,50,50,50,50,50,50,50,66,66,66,66,66,66,70,70,70,70,70,70,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,82,82,82,82,80,80,70,70,70,70,70,70,66,66,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,66,66,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,50,50,50,50,50,50,50,50,66,66,66,66,66,66,66,66,55,55,66,66,66,66,66,66,66,66,70,70,60,60,60,60,55,55,55,55,66,66,70,70,70,70,66,66,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,66,66,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,66,66,63,63,56,56,60,60,60,60,60,60,66,66,66,66,73,73,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,68,68,68,68,74,74,74,74,74,74,74,74,68,68,68,68,68,68,68,74,74,74,74,74,74,74,74,74,74,74,74,68,63,63,66,66,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,73,73,66,66,66,66,70,70,70,70,70,70,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,73,73,73,73,73,73,80,80,80,80,80,80,80,80,80,80,79,79,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
70,70,70,70,70,70,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,73,73,70,70,70,70,70,70,66,66,66,66,66,66,66,66,66,66,66,66,66,66,50,50,50,50,66,66,66,66,66,66,66,66,50,50,50,50,50,50,50,50,50,66,66,66,66,66,70,70,70,70,70,70,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,82,82,82,82,80,80,70,70,70,70,70,70,66,66,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,66,66,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,50,50,50,50,50,50,50,50,66,66,66,66,66,66,66,66,55,55,66,66,66,66,66,66,66,66,70,70,60,60,60,60,55,55,55,55,66,66,70,70,70,70,66,66,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,66,66,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,66,66,56,56,56,56,60,60,60,60,60,60,66,66,66,66,73,73,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,68,68,68,68,74,74,74,74,74,74,74,74,68,68,68,68,68,68,74,74,74,74,74,74,74,74,74,74,74,74,74,74,66,63,66,66,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,73,73,66,66,66,66,70,70,70,70,70,70,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,73,73,73,73,73,73,80,80,80,80,80,80,80,80,80,80,79,79,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
70,70,70,70,70,70,80,80,80,80,70,70,70,70,70,70,60,60,70,70,70,70,70,70,70,70,70,70,66,66,55,55,66,66,66,66,66,66,66,66,66,66,50,50,50,50,50,50,66,66,66,66,66,66,50,50,50,50,50,50,30,30,30,50,42,42,42,42,55,55,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,50,50,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,50,30,30,30,30,30,50,50,50,50,50,50,50,50,66,66,42,42,42,42,42,42,50,50,66,66,66,66,66,66,55,55,55,55,55,55,66,66,66,66,66,66,66,66,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,60,60,60,60,60,60,60,60,66,66,66,66,73,73,73,73,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,68,68,68,74,74,74,74,74,74,74,74,74,74,68,68,68,68,74,74,73,73,73,73,73,73,73,73,73,73,66,66,66,66,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,73,73,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,73,73,80,80,80,80,80,80,80,80,80,80,80,80,70,70,73,73,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
70,70,70,70,70,70,80,80,80,80,70,70,70,70,70,70,60,60,70,70,70,70,70,70,70,70,70,70,66,66,55,55,66,66,66,66,66,66,66,66,66,66,50,50,50,50,50,50,66,66,66,66,66,66,50,50,50,50,50,50,30,30,30,30,42,42,42,42,55,55,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,50,50,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,30,30,30,30,30,30,50,50,50,50,50,50,50,50,66,66,42,42,42,42,42,42,50,50,66,66,66,66,66,66,55,55,55,55,55,55,66,66,66,66,66,66,66,66,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,60,60,60,60,60,60,60,60,66,66,66,66,73,73,73,73,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,68,68,68,68,74,74,74,74,74,74,74,74,74,74,68,68,68,68,74,74,73,73,73,73,73,73,73,73,73,73,66,66,66,66,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,73,73,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,73,73,80,80,80,80,80,80,80,80,80,80,80,80,70,70,73,73,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
70,70,70,70,70,70,80,80,80,80,70,70,70,70,70,70,60,60,60,60,70,70,70,70,70,70,70,70,55,55,55,55,70,70,70,70,70,70,70,70,66,66,66,66,50,50,50,50,66,70,70,70,66,66,66,66,66,66,50,50,50,50,50,50,42,42,42,42,42,42,50,50,66,66,66,66,50,50,50,50,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,50,50,50,50,50,50,66,66,66,66,66,66,66,66,66,66,66,66,50,50,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,30,30,30,30,30,30,30,30,50,50,50,50,50,50,50,50,42,43,42,42,42,42,42,42,50,50,55,55,55,55,55,55,55,55,55,55,42,42,42,42,42,42,42,42,55,55,55,55,51,51,51,51,51,51,55,55,55,55,55,55,55,55,55,55,42,42,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,66,66,73,73,73,73,73,73,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,60,60,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,63,63,63,63,66,66,66,66,73,73,73,73,73,73,73,73,68,68,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,74,74,74,74,74,74,74,73,73,70,70,70,70,70,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,66,66,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,73,73,73,73,73,73,70,70,70,70,73,73,73,73,73,73,73,73,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
70,70,70,70,70,70,80,80,80,80,70,70,70,70,70,70,60,60,60,60,70,70,70,70,70,70,70,70,55,55,55,55,70,70,70,70,70,70,70,70,66,66,66,66,50,50,50,50,66,70,70,70,66,66,66,66,66,66,50,50,50,50,50,50,42,42,42,42,42,42,50,50,66,66,66,66,50,50,50,50,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,50,50,50,50,50,50,66,66,66,66,66,66,66,66,66,66,66,66,50,50,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,50,30,30,30,30,30,30,30,30,50,50,50,50,50,50,50,50,42,43,42,42,42,42,42,42,50,50,55,55,55,55,55,55,55,55,55,55,42,42,42,42,42,42,42,42,55,55,55,55,51,51,51,51,51,51,55,55,55,55,55,55,55,55,55,55,42,42,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,66,66,66,66,66,66,66,66,66,66,73,73,73,73,73,73,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,60,60,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,68,68,68,68,68,68,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,63,63,63,63,66,66,66,66,73,73,73,73,73,73,73,66,68,68,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,74,74,74,74,74,74,74,73,70,70,70,70,70,70,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,66,66,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,66,66,66,66,70,70,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,73,73,73,73,73,73,70,70,70,70,73,73,73,73,73,73,73,73,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80,70,70,55,55,35,35,30,30
